poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"why let him press to seize and be <br>and , life , in you , and loved him love of men <br>and sudden clip lord face of pain and cast <br>a angel would that breed do stop the way",-0.2642263174057007,-0.25448986887931824,-0.24575771391391754,-0.2579515278339386,-0.2489418238401413,-0.2682851254940033,-0.24677346646785736,-0.24964283406734467,-0.25143808126449585,-0.2661563456058502,-0.263333261013031
"said i : “ we call that cruelty -<br>we , your poor mortal kind . ”<br>he mused . “ the thought is new to me .<br>forsooth , though i men 's master be ,<br>theirs is the teaching mind ! ”",-0.26422548294067383,-0.25449007749557495,-0.24576181173324585,-0.25795039534568787,-0.24894052743911743,-0.26827728748321533,-0.24680563807487488,-0.249640092253685,-0.2514447867870331,-0.26616814732551575,-0.26336178183555603
"i shall not see thee , love , love , and be not love ! <br>and if she does not die for you ! <br>i look at the right with the same , <br>to be a sort",-0.26422661542892456,-0.2544979453086853,-0.245759978890419,-0.25796547532081604,-0.24893319606781006,-0.26831600069999695,-0.2467985302209854,-0.24965636432170868,-0.25143563747406006,-0.2661498785018921,-0.2633570730686188
"then you should see the nest i 'd build ,<br>the wondrous nest for you and me ;<br>the outside rough perhaps , but filled<br>with wool and down ; ah , you should see<br>the cosy nest that it would be .",-0.2642251253128052,-0.25447893142700195,-0.2457699030637741,-0.25796180963516235,-0.24893835186958313,-0.2682836949825287,-0.24681426584720612,-0.24964195489883423,-0.2514335513114929,-0.2661619186401367,-0.263367235660553
"how even to clasp was her !<br>whatever to live , gladness with souls off to our shrine ;<br>and how shall we be love 's great , and yet thy dwells<br>memory of the eternal love , hour of thy",-0.26422667503356934,-0.25449520349502563,-0.24576640129089355,-0.2579595446586609,-0.24895185232162476,-0.2682850658893585,-0.246810182929039,-0.2496522068977356,-0.25143709778785706,-0.2661595046520233,-0.26337453722953796
"blood —<br>the soft , sticky patter of falling drops in the silence .<br>everything inundated .<br>faces float off in a red dream .<br>still the song of the sweet succulent patter .",-0.2642243504524231,-0.2544991970062256,-0.24578088521957397,-0.25797826051712036,-0.24898557364940643,-0.2682996690273285,-0.2468465268611908,-0.24966216087341309,-0.25144249200820923,-0.2661891579627991,-0.26336169242858887
"( for the fairest ) <br>the world is coming on the bright , <br>and the mother 's heart would fail , <br>and the love that i love .",-0.26422664523124695,-0.2544879615306854,-0.24577507376670837,-0.25796639919281006,-0.24894660711288452,-0.2682827115058899,-0.24680885672569275,-0.24965882301330566,-0.2514563202857971,-0.2661765515804291,-0.26338496804237366
"he left the bun , and he left the tea ,<br>( three currants in a bun )<br>she charged him a shilling and let him be ,<br>and the train went on at a quarter to three .<br>( and the bun is old and weary . )",-0.26422610878944397,-0.2544948160648346,-0.2457553893327713,-0.2579483091831207,-0.24893313646316528,-0.2682906687259674,-0.24677836894989014,-0.2496325522661209,-0.2514317035675049,-0.26615482568740845,-0.2633454501628876
"his place has neither so the blossoms of the sky , it 's dew :<br>a weary earth , a baby ,<br>rug sweet soft from her flung ears the dance lovelier still — dim — sad may<br>come down as day , when the pleasant summer year your darling<br>from the",-0.26422595977783203,-0.2545066177845001,-0.24577614665031433,-0.2579682469367981,-0.24897344410419464,-0.2682982385158539,-0.24682840704917908,-0.24964861571788788,-0.2514410614967346,-0.2661772668361664,-0.2633497714996338
"back to thy strife and lady of this fair<br>so still it is a sister! and most dear<br>dearer than i that mother, which she bears<br>the children, drops upon the lips of tears",-0.26422619819641113,-0.25450068712234497,-0.2457665503025055,-0.2579740583896637,-0.24895188212394714,-0.26829278469085693,-0.24681244790554047,-0.24966320395469666,-0.2514481246471405,-0.2661682963371277,-0.2633463144302368
"and tell where all are fools and domestic ,<br>they bring me from above big wing ;<br>but knowing stealth their best ,<br>that the world 's heart is gifted ;<br>thy songs yet ever grew —<br>replied with a midst",-0.2642258405685425,-0.2545053958892822,-0.24577292799949646,-0.25796180963516235,-0.2489473670721054,-0.2682807445526123,-0.24679534137248993,-0.24965228140354156,-0.2514501214027405,-0.26617372035980225,-0.2633543312549591
"the moon was a long gray old trees <br>with the open of the sky , <br>and they left them out of the lake , <br>and the spring will come and go ,",-0.2642250061035156,-0.2544782757759094,-0.24575157463550568,-0.2579283118247986,-0.24893969297409058,-0.2682778239250183,-0.246816486120224,-0.2496308982372284,-0.2514333724975586,-0.26615825295448303,-0.2633364498615265
"you must you have will neither how reckless art ,<br>and perhaps you 're both built ,<br>a little pulse of day ;<br>for the air that has fashioned to saddens this forlorn day ,<br>find flocks earliest station see too late ,<br>sad with words that name that queen i 'll with",-0.2642262578010559,-0.25450417399406433,-0.2457747459411621,-0.2579757571220398,-0.24896970391273499,-0.2682977616786957,-0.24680712819099426,-0.24964791536331177,-0.2514565587043762,-0.266181617975235,-0.26338833570480347
"toss the baby high in air ;<br>catch him though , with special care<br>lest his little back be strained ,<br>lest his little joints be sprained ,<br>lest his bones be bent or broken ;",-0.26422566175460815,-0.2544914186000824,-0.2457536906003952,-0.2579650282859802,-0.24893337488174438,-0.2682851254940033,-0.24680426716804504,-0.24962884187698364,-0.25143688917160034,-0.2661794424057007,-0.26338431239128113
"‘ tis not the lover 's fate , <br>when nature cannot be , <br>that we may be ; <br>we will not let it go ,",-0.2642272710800171,-0.2544913589954376,-0.24575763940811157,-0.25794801115989685,-0.24893908202648163,-0.2683088481426239,-0.24681279063224792,-0.24966885149478912,-0.25143224000930786,-0.26617828011512756,-0.26338621973991394
"forget it) i was never lonely, just,<br>you know... distracted by my own. i go,<br>to parties, even, where you can be thrust,<br>without remorse, without remorse beyond,<br>beyond affection into someone you,<br>myself ( i never truly wanted blond,<br>until i met my husband ) never knew.<br>i never knew until i met myself.<br>until we were united we were self.",-0.2642257511615753,-0.25451257824897766,-0.24577298760414124,-0.25796347856521606,-0.24898052215576172,-0.2682868540287018,-0.24682171642780304,-0.24965018033981323,-0.25145423412323,-0.26616746187210083,-0.263407826423645
"scorning to combat in the world is told<br>let me attending at mine own command<br>and think that i myself, my thoughts will hold<br>since by my tyrant, can i understand",-0.26422521471977234,-0.25448179244995117,-0.24575795233249664,-0.2579576373100281,-0.24893084168434143,-0.26827171444892883,-0.24681754410266876,-0.24964416027069092,-0.2514341473579407,-0.2661662995815277,-0.26333925127983093
"pines thy fallen nature ever<br>for the unfallen nature sweet .<br>but she shuns thy long endeavour ,<br>though her flowers and wheat<br>throng and press thy pausing feet .",-0.26422470808029175,-0.2544896602630615,-0.24575942754745483,-0.25796112418174744,-0.24895712733268738,-0.26826632022857666,-0.24679118394851685,-0.2496568262577057,-0.2514379918575287,-0.2661539316177368,-0.2633518874645233
"“ to me , what will i to do ? <br>“ the army is far as he is here , <br>and i have none , <br>and the gift that i had seen",-0.2642274796962738,-0.25448843836784363,-0.24574649333953857,-0.25794729590415955,-0.24892348051071167,-0.26828715205192566,-0.24680864810943604,-0.2496393322944641,-0.2514517307281494,-0.2661585807800293,-0.26336172223091125
"so , your quired oracles beat till they make me tremble<br>as i discern your mien in the old attire ,<br>here in these turmoiled years of belligerent fire<br>living still on — and onward , maybe ,<br>till doom 's great day be !",-0.26422572135925293,-0.2544873356819153,-0.2457626909017563,-0.2579553723335266,-0.24894513189792633,-0.2682898938655853,-0.24680078029632568,-0.24964268505573273,-0.25142914056777954,-0.2661691904067993,-0.26333436369895935
"resolved to be punish'd è s by a god<br>juno the master of almighty jove<br>as the swift mars, who bends upon his nod<br>sent to his deserts, and a man can move",-0.26422715187072754,-0.25447922945022583,-0.24577194452285767,-0.25794854760169983,-0.248945415019989,-0.2682715058326721,-0.2468176633119583,-0.2496376633644104,-0.2514367699623108,-0.2661619186401367,-0.26336854696273804
"“ gentle cry , come wing to thee , lost and wings ! ”<br>alas , take return him as in our creed ,<br>the people seal , sadness men ,<br>on envy 's a spirit store ,<br>one with its soul wall",-0.26422613859176636,-0.2545326352119446,-0.2457796335220337,-0.2579773962497711,-0.2489646077156067,-0.26829785108566284,-0.24680963158607483,-0.24965918064117432,-0.2514539957046509,-0.26617398858070374,-0.26337119936943054
"the castle of our desire vultures we must be seen <br>the castle with its dark and silent thought <br>we should be weak and lone, and we should find <br>the want of strength, the want of power, and might <br>we wander free from care and woe, as free",-0.26422661542892456,-0.254506379365921,-0.24577663838863373,-0.2579764127731323,-0.24896180629730225,-0.26829397678375244,-0.24682068824768066,-0.24964725971221924,-0.25144603848457336,-0.26619043946266174,-0.2633785009384155
"i love that weary providence from her eye ,<br>the drowsy milder ,<br>a night , and pass and object still :<br>the opening stone where the street goes<br>between the purple a woman —<br>a dream of the dawn ,<br>in mercy 's word to wait —<br>but",-0.2642259895801544,-0.2544857859611511,-0.24577097594738007,-0.2579617202281952,-0.24896053969860077,-0.26830223202705383,-0.2468130886554718,-0.24964401125907898,-0.2514457106590271,-0.2661835551261902,-0.2633803188800812
"3 there 's a passion and pride<br>in our sex ( she replied ) ,<br>and thus ( might i gratify both ) i would do :<br>still an angel appear to each lover beside ,<br>but still be a woman to you .",-0.2642258405685425,-0.25447985529899597,-0.24577243626117706,-0.2579437792301178,-0.24894437193870544,-0.2682862877845764,-0.24681857228279114,-0.2496419996023178,-0.25143516063690186,-0.26618167757987976,-0.26337483525276184
"o'er the eternal day the sun is sleep <br>“ beating like the brain to heaven repeated <br>since dante 's stars !— the nation by man finds <br>where sorrow 's light , a transitory knight",-0.26422667503356934,-0.2544739246368408,-0.24575459957122803,-0.25796088576316833,-0.24896779656410217,-0.2682855427265167,-0.24682287871837616,-0.2496471405029297,-0.2514474093914032,-0.26616111397743225,-0.26334628462791443
"all day our paths have led us side by side<br>along the steep hot highways .<br>it is cool evening now ,<br>and the temple bells call you one way<br>and the silence calls me another .",-0.2642248570919037,-0.2544662058353424,-0.2457444667816162,-0.2579427659511566,-0.2489086240530014,-0.2682863771915436,-0.24682021141052246,-0.2496384084224701,-0.2514118254184723,-0.26616576313972473,-0.2633424401283264
"and terror title soft ,<br>dwell banner the eternal love ;<br>serpent shall either roll or manifold<br>with jest or spare ,<br>from its state peace , for envy , and hope !<br>‘ twas those ! stream , before — humbly !<br>my boy ! lie , ! ! soon , nigh",-0.2642258107662201,-0.25448867678642273,-0.24575938284397125,-0.25795769691467285,-0.24895252287387848,-0.26829808950424194,-0.24680808186531067,-0.2496422827243805,-0.25143125653266907,-0.2661593556404114,-0.26335087418556213
"then , why art thou here , my bird ,<br>away from thy young , helpless brood ?<br>“ to pay thee with a song ,<br>just to let me pass along ,<br>nor harm me , as i look for their food ! ”",-0.264225572347641,-0.2544822692871094,-0.24576079845428467,-0.2579469680786133,-0.24892939627170563,-0.2682744562625885,-0.24678850173950195,-0.24964109063148499,-0.25143036246299744,-0.2661636471748352,-0.2633632719516754
"startled and pale , i stood to see them go ;<br>then a long , stealing shadow to me crept ,<br>and laid his cold hand on me , and i wept<br>and hid my eyes , and shivered with affright<br>at thought of coming night .",-0.2642258107662201,-0.25448912382125854,-0.2457648068666458,-0.25795379281044006,-0.2489321529865265,-0.2682834267616272,-0.24679410457611084,-0.24963979423046112,-0.2514304220676422,-0.2661603093147278,-0.263374924659729
"a fountain from the mount of god doth flow ,<br>for all who will take time and pains to go ,<br>whose healing stream ,<br>doth freely teem ,<br>to wash polluted sinners white as snow !",-0.2642262279987335,-0.25447404384613037,-0.2457619160413742,-0.25796568393707275,-0.24893803894519806,-0.26829007267951965,-0.24680623412132263,-0.249647319316864,-0.25143036246299744,-0.26619189977645874,-0.2633431851863861
"i too have known my mutinies ,<br>played with improvident desires ,<br>gone indolently vain as these<br>whose lips from undistinguished choirs<br>mock at the music of our sires .",-0.264225035905838,-0.254457026720047,-0.24576435983181,-0.25796690583229065,-0.24896171689033508,-0.26827287673950195,-0.2468121498823166,-0.2496626079082489,-0.251444548368454,-0.26618272066116333,-0.2634064853191376
"forever sundered and forever one ,<br>linked by a bond whose spell i may not guess ,<br>our hostile , yet embracing currents run ;<br>such wedlock lonelier is than loneliness .<br>baffled , withheld , i clasp the bride i shun .",-0.26422637701034546,-0.2545027434825897,-0.2457716166973114,-0.257968932390213,-0.24895501136779785,-0.2683102488517761,-0.24679207801818848,-0.24965161085128784,-0.2514536678791046,-0.26618102192878723,-0.26335933804512024
"methinks , we left beneath my side <br>of all the mountains rise and dry the fall <br>come straight upon us to a crying all <br>if driven , hear no , for glory 's give , no more",-0.2642267942428589,-0.2544987201690674,-0.24577540159225464,-0.2579708397388458,-0.24895049631595612,-0.2683011591434479,-0.2468036264181137,-0.24966508150100708,-0.25144460797309875,-0.26618000864982605,-0.2633775770664215
"little enough i found :<br>all that you had , perchance !<br>with the dead leaves on the ground ,<br>i dance the devil 's dance .<br>all that you had i found .",-0.26422545313835144,-0.2544855773448944,-0.2457524985074997,-0.2579640746116638,-0.2489413619041443,-0.268279492855072,-0.24679963290691376,-0.24965035915374756,-0.25143715739250183,-0.26618415117263794,-0.26335370540618896
"no room for those abandoned petrol station. <br>too many people over there garage ! <br>was never ever gonna change location, <br>number two entire entourage. <br><br>or even visit any clothing store, <br>about this very little town cafe ! <br>surrounded by the sound of local lore ! <br>to party like a private getaway.",-0.2642257511615753,-0.25450599193573,-0.24577784538269043,-0.2579818367958069,-0.24898120760917664,-0.2682604491710663,-0.24683226644992828,-0.24965402483940125,-0.2514437437057495,-0.2661733031272888,-0.2633841633796692
"bailiff 's doughter at t ’ hollins ,<br>shoo 's breed , an ’ shoo 's life , an shoo 's art ,<br>bred frae a westmorland statesman out o ’ a craven lass ;<br>carries hersen like a queen when shoo drives to markit i ’ t ’ cart :<br>noan o ’ yon scraumy-legged ( 2 ) painters sal iver git howd o ’ her brass",-0.26422590017318726,-0.2545301914215088,-0.24579237401485443,-0.2579593360424042,-0.2489742636680603,-0.2682786285877228,-0.24680088460445404,-0.24964140355587006,-0.25143545866012573,-0.2661473751068115,-0.26342377066612244
"“ i am a child , ” said the lord . <br>“ what ! ” the cup and song are mine . <br>“ i must never know , ” i said , <br>“ but i have not",-0.2642281949520111,-0.2545161545276642,-0.2457554042339325,-0.25796717405319214,-0.24894389510154724,-0.2682919502258301,-0.2467983067035675,-0.24965044856071472,-0.25144365429878235,-0.2661764621734619,-0.2633657157421112
"for , without doubt , the evening 's sun had set<br>below the horizon long ago .<br>now , as she flew along , our owl she met<br>a lamp or lanthorn in the passage set —<br>which of the two i do not know .",-0.26422518491744995,-0.25452637672424316,-0.245774507522583,-0.2579725980758667,-0.24895630776882172,-0.26827359199523926,-0.2468028962612152,-0.24964943528175354,-0.25145214796066284,-0.26617431640625,-0.26335856318473816
"to be not splendid as a lion's play<br>hath sold for wealth— or in the debt of yore<br>has paid in honor, if he will not pay<br>and all his tasks was new, and to the hour",-0.26422616839408875,-0.25448718667030334,-0.2457798421382904,-0.257962167263031,-0.2489456981420517,-0.26826947927474976,-0.24681347608566284,-0.24964867532253265,-0.25144433975219727,-0.26617273688316345,-0.26334595680236816
"so many way too busy playing chess ! <br>how fast or later one contestant wins ! <br>and there is really gonna second guess, <br>no matter where the betting round begins. <br><br>de la canary on an auto race ! <br>he se an orange monte carlo rally, <br>and people laughing at the poker face ! <br>no esta como una vida natty.",-0.26422470808029175,-0.2544775903224945,-0.24577714502811432,-0.25796329975128174,-0.2489563673734665,-0.26828891038894653,-0.24680759012699127,-0.24964246153831482,-0.2514340579509735,-0.2661876082420349,-0.26336491107940674
"if , should record certainly , the loveliest soul<br>all sweet in god 's best phantom ;<br>memories and woe , as hate<br>wild despair had fix ;<br>in hate of flitting turns ,<br>thrill to the wild with your",-0.2642267942428589,-0.25450634956359863,-0.24578501284122467,-0.25797411799430847,-0.24896776676177979,-0.2682948112487793,-0.24682876467704773,-0.24965515732765198,-0.2514440715312958,-0.26619184017181396,-0.2633547782897949
"the wind and the moon was a dream of the air ! <br>a thousand years have gone away <br>in the weary of the sea ? <br>the sound of the sun and the dew ,",-0.26422566175460815,-0.2544952630996704,-0.24577254056930542,-0.2579576373100281,-0.24895042181015015,-0.2682889699935913,-0.24680155515670776,-0.24964331090450287,-0.2514341473579407,-0.2661703824996948,-0.26334071159362793
"but pure and glistening sand<br>border the placid wave ;<br>he leaves the dangerous land ,<br>to find a treacherous grave :<br>it was deep , you 'll understand .",-0.2642262279987335,-0.25447914004325867,-0.24575094878673553,-0.2579626739025116,-0.24894943833351135,-0.26829108595848083,-0.24679918587207794,-0.2496500164270401,-0.2514480948448181,-0.26617899537086487,-0.2633582353591919
"great feelings hath she of her own ,<br>which lesser souls may never know ;<br>god giveth them to her alone ,<br>and sweet they are as any tone<br>wherewith the wind may choose to blow .",-0.2642248570919037,-0.25449949502944946,-0.24576148390769958,-0.2579496204853058,-0.2489282786846161,-0.2682824432849884,-0.24680501222610474,-0.24965238571166992,-0.2514303922653198,-0.2661744952201843,-0.2633252441883087
"yet do i so and do not to their art<br>let that be near itself by every part<br>as in the bed of love is sickness, still<br>and light of life, with terror from her will",-0.26422634720802307,-0.2544776201248169,-0.24576136469841003,-0.2579573094844818,-0.24893496930599213,-0.2682914733886719,-0.24680370092391968,-0.2496403306722641,-0.25142890214920044,-0.266166090965271,-0.26332733035087585
"“ thither there came a lover and won her ,<br>carried her off from my view .<br>o it was then i knew<br>misery of a cast undreamt of -<br>more than , indeed , my due !",-0.2642255425453186,-0.2544935345649719,-0.24576473236083984,-0.2579595148563385,-0.24894385039806366,-0.2682706117630005,-0.24679751694202423,-0.24963833391666412,-0.2514444589614868,-0.26616716384887695,-0.26336997747421265
"a little while , with a song of the sea . <br>little they stand among the beds of air , <br>and then the fragrant waves of the sea , <br>and the sky is high ,",-0.26422592997550964,-0.25447317957878113,-0.24576017260551453,-0.25795015692710876,-0.2489553689956665,-0.2682742476463318,-0.24680514633655548,-0.2496473491191864,-0.2514382600784302,-0.2661692202091217,-0.2633377015590668
my rejoice and i go forth<br>to my back under my were to comb<br>the whiter graces<br>of the deep of night ;<br>( myself not tell the sight vanity that swift deep clear<br>but soft the timid who stand from path to,-0.26422587037086487,-0.2545009255409241,-0.24578052759170532,-0.25795626640319824,-0.24893900752067566,-0.2682853639125824,-0.2468147575855255,-0.24964706599712372,-0.2514297664165497,-0.2661624848842621,-0.2633613646030426
"“ i will not take a hundred ;<br>you ’ re worth much more , you know :<br>i ’ ll sell you to the sultan<br>for a thousand golden sequins :<br>you put yourself far too low .”",-0.2642255425453186,-0.25452905893325806,-0.24574081599712372,-0.25794899463653564,-0.24892985820770264,-0.268265962600708,-0.24679116904735565,-0.2496429830789566,-0.2514287233352661,-0.26615437865257263,-0.2633449137210846
"haply to wander on me! if i know<br>but when i slept on southern winds below<br>return; and, with a lightning of the light<br>the stars burst forth, to midnight and of night",-0.26422545313835144,-0.2544809579849243,-0.24574357271194458,-0.2579529285430908,-0.2489401251077652,-0.26827558875083923,-0.2468043714761734,-0.2496376931667328,-0.25143006443977356,-0.2661702036857605,-0.2633671462535858
"i 'm sure i love thee , love , <br>and when thy eyes are wet — <br>and all the world is near . <br>[ illustration ]",-0.26422756910324097,-0.25449472665786743,-0.2457418143749237,-0.2579459249973297,-0.24893517792224884,-0.2682915925979614,-0.24681761860847473,-0.24963676929473877,-0.2514447271823883,-0.26616501808166504,-0.2633509933948517
"nightly she sigh 'd and dreadful turned , and roar 'd <br>she sets with all her reign with praises slain <br>such verse , i view 'd her , that thus might delay <br>but this , that noble soul , both poverty 'd",-0.26422595977783203,-0.25449880957603455,-0.2457823008298874,-0.25797632336616516,-0.24895483255386353,-0.268283873796463,-0.2468198537826538,-0.24965408444404602,-0.2514479160308838,-0.2661574184894562,-0.2633472681045532
"it is time to arise ,<br>to race for the promised prize ;<br>the sun flies , the wind flies ,<br>we are strong , we are free ,<br>and home lies beyond the stars and the sea .",-0.26422610878944397,-0.25449100136756897,-0.24575664103031158,-0.2579612731933594,-0.24893693625926971,-0.26830053329467773,-0.24679900705814362,-0.24964553117752075,-0.2514294385910034,-0.2661736309528351,-0.26335370540618896
"but yet at length the secret to surprise<br>was silent; and he wand'ring in her eyes<br>and that he never felt such lot at last<br>then, as it was, i had a little blest",-0.2642253637313843,-0.2544887661933899,-0.2457602620124817,-0.25795403122901917,-0.24893778562545776,-0.26828065514564514,-0.24679994583129883,-0.2496434450149536,-0.2514314651489258,-0.2661718726158142,-0.26335644721984863
"1 . but i have seen thee , <br>i am not mine now to thee ! <br>i am not , i am not so ; <br>i 'm a man , and i ! ” said the second",-0.26422691345214844,-0.2544774115085602,-0.24574346840381622,-0.2579544186592102,-0.24891647696495056,-0.2682980000972748,-0.24679183959960938,-0.24963881075382233,-0.25143003463745117,-0.2661519944667816,-0.2633384168148041
"who pray for strife , or muse by fate inspir 'd <br>to trust our council in some requir 'd fight <br>lurk 'd under wounded shores , a neighbouring breast <br>and thus apollo raged , with sacred turn 'd",-0.26422640681266785,-0.2545005679130554,-0.24577811360359192,-0.2579646706581116,-0.24895688891410828,-0.2682901918888092,-0.24682439863681793,-0.24965089559555054,-0.25144103169441223,-0.2661607265472412,-0.2633754014968872
"know the old ford on the fork , that nearly got flanigan 's leaders ?<br>nasty in daylight , you bet , and a mighty rough ford in low water !<br>well , it ai n't six weeks ago that me and the jedge and his nevey<br>struck for that ford in the night , in the rain , and the water all<br>round us ;",-0.26422619819641113,-0.2544918954372406,-0.24576550722122192,-0.2579748034477234,-0.24894952774047852,-0.2682839334011078,-0.24681031703948975,-0.2496531903743744,-0.25143730640411377,-0.2661767303943634,-0.2633570432662964
"the light was of old , <br>is the song of the wind . <br>so still the world was a better thing . <br>when i came back , and often he went",-0.2642260193824768,-0.25448647141456604,-0.24576017260551453,-0.25793105363845825,-0.2489507645368576,-0.26828962564468384,-0.24680760502815247,-0.2496386021375656,-0.25144287943840027,-0.26616424322128296,-0.2633524537086487
"the castle of our desire vultures dozed <br>a pleasing chrysalis, far envuiled of snow <br>under the sky it did containe to our desire <br>we, all of it, an heire, infinite joying <br>the modest elia withered to the colde",-0.2642267048358917,-0.25450143218040466,-0.24577832221984863,-0.2579658627510071,-0.24895715713500977,-0.2682967483997345,-0.2468021810054779,-0.24965085089206696,-0.2514439821243286,-0.26617178320884705,-0.2633598744869232
"if i could only stay <br>with your eyes , with a brief embrace , <br>the look of her eyes . <br>no man knows the fair and free ,",-0.2642267048358917,-0.25447845458984375,-0.24575726687908173,-0.2579435706138611,-0.2489502876996994,-0.2683016061782837,-0.24680912494659424,-0.24965177476406097,-0.25143322348594666,-0.2661835253238678,-0.26340150833129883
"the bright side ! the bright side !<br>though disappointments throng ,<br>sweet labor lifts the burden and satisfies with song ,<br>and after all the sadness that shades the rugged life ,<br>there 's glory for the struggle and slumber for the strife .",-0.26422542333602905,-0.25449544191360474,-0.24576613306999207,-0.25796419382095337,-0.24895529448986053,-0.2682732045650482,-0.246805340051651,-0.24965551495552063,-0.2514340877532959,-0.26616573333740234,-0.26335370540618896
"the next with golden thread his arms unfold<br>with such a ruby on his neck display<br>but curl'd in diamond, gems and yellow gold<br>so far away and transport, hurl'd to day",-0.26422563195228577,-0.2544855773448944,-0.24576428532600403,-0.2579554319381714,-0.24894337356090546,-0.2682774066925049,-0.24681824445724487,-0.24963340163230896,-0.2514318525791168,-0.266154944896698,-0.26334065198898315
"was a huge thunder; a little man<br>was rich for this is seen on gold that wan<br>no husk of night that blight and just have spread<br>the morning new, and glories of the dead",-0.2642260193824768,-0.25449514389038086,-0.2457645982503891,-0.2579512298107147,-0.24895015358924866,-0.2682756781578064,-0.24679668247699738,-0.24964749813079834,-0.25144535303115845,-0.26617032289505005,-0.2633400559425354
"out in the blustering darkness , on the deck<br>a gleam of stars looks down . long blurs of black ,<br>the lean destroyers , level with our track ,<br>plunging and stealing , watch the perilous way<br>through backward racing seas and caverns of chill spray .",-0.264225572347641,-0.2544861137866974,-0.24576221406459808,-0.2579776644706726,-0.2489584982395172,-0.2682965397834778,-0.24682125449180603,-0.24964658915996552,-0.25143513083457947,-0.26618751883506775,-0.2633496820926666
"she was only two , but she understood ,<br>and her small , rosy mouth was made up to cry —<br>but no ! she would talk — she would show that she could .<br>and , “ mamma , ” and “ pretty , ” and “ laly ” — “ by-by , ”<br>she said with a wave of her hand !",-0.2642247676849365,-0.25449076294898987,-0.24576117098331451,-0.2579556703567505,-0.24895410239696503,-0.2682968080043793,-0.24677111208438873,-0.24963678419589996,-0.2514471411705017,-0.2661541700363159,-0.26336196064949036
"“ let him who knows it all forbear to tell<br>how little others know , but show his learning . ”<br>the public added : “ who has written well<br>may censure freely ” — quoting pope . i fell<br>into the trap and books began out-turning ,—",-0.2642257809638977,-0.25452545285224915,-0.24577492475509644,-0.2579389214515686,-0.24895572662353516,-0.2682933807373047,-0.24679988622665405,-0.24966204166412354,-0.25145015120506287,-0.26617133617401123,-0.26338496804237366
"but inland from the seaward spaces ,<br>none knows , not even you , the places<br>brimmed , at your coming , out of sight ,<br>— the little solitudes of delight<br>this tide constrains in dim embraces .",-0.26422548294067383,-0.2544792592525482,-0.24575455486774445,-0.25796476006507874,-0.24895231425762177,-0.26829591393470764,-0.24680671095848083,-0.24964983761310577,-0.2514358460903168,-0.2661822736263275,-0.26335543394088745
"at him the sun made throne away ;<br>the ages , the fatal man thro ’ unknown ,<br>was fun times , she could not ,<br>then she kneeled in him cries from mrs. ;<br>the fancy of it 5<br>the face that tribe",-0.2642265260219574,-0.2544859051704407,-0.24576537311077118,-0.25796598196029663,-0.2489442229270935,-0.26828819513320923,-0.2468184232711792,-0.24965912103652954,-0.251442015171051,-0.2661629319190979,-0.26335257291793823
i doubt if she said to you much that could act<br>as a thought or suggestion : she did not attract<br>in the sense of the brilliant or wise : i infer<br>‘ t was her thinking of others made you think of her —<br>my kate .,-0.2642241418361664,-0.25449058413505554,-0.24575521051883698,-0.25794047117233276,-0.24894927442073822,-0.2682631015777588,-0.24679569900035858,-0.24963361024856567,-0.25142666697502136,-0.26616254448890686,-0.2633455693721771
"when it was one with life and man's in rhyme<br>beneath it, with a mist of frozen snow<br>in winter's tempest, when the blasts was blew<br>till from the length of all his fathers came",-0.26422643661499023,-0.254496306180954,-0.24577711522579193,-0.2579706609249115,-0.2489670366048813,-0.26830095052719116,-0.24680361151695251,-0.24965938925743103,-0.2514449954032898,-0.26618465781211853,-0.26339951157569885
"nor can we find all much as i must say<br>yet was the woman such as he was fast<br>and she to know that, he might try his way<br>and she most blest, all ev'ry thing to rest",-0.26422590017318726,-0.2544860243797302,-0.24577006697654724,-0.25796765089035034,-0.24894730746746063,-0.2682814598083496,-0.24679511785507202,-0.24965298175811768,-0.25143489241600037,-0.2661723494529724,-0.26335498690605164
"if all the carts were painted gay ,<br>and all the streets swept clean ,<br>and all the children came to play<br>by hollyhocks , with green<br>grasses to grow between ,",-0.2642257809638977,-0.2544768750667572,-0.24573400616645813,-0.25795623660087585,-0.24894697964191437,-0.2682945132255554,-0.24681882560253143,-0.249640554189682,-0.25144338607788086,-0.2661624252796173,-0.2633581757545471
"what is his name , that word paper crave :<br>we can n't bend or do<br>a thing i am forever ma'am<br>this a time will come<br>and all that 's weary nature and pleasures from the farm<br>that could not , beneath for love",-0.26422616839408875,-0.2544901967048645,-0.24576357007026672,-0.2579628527164459,-0.24895179271697998,-0.26830095052719116,-0.24680475890636444,-0.24963562190532684,-0.25143998861312866,-0.266169011592865,-0.2633630931377411
"is really very busy smoking chips ! <br>what little artificial christmas trees, <br>are getting money over metal strips ! <br>we carry buildings under arctic seas. <br><br>a hundred thousand dollars from de icing, <br>with silver iron royal warrant holders ! <br>how many people gonna panic buying ! <br>the city like an ancient movie posters.",-0.2642240524291992,-0.2544836401939392,-0.24574187397956848,-0.2579572796821594,-0.24896979331970215,-0.2682361900806427,-0.24683937430381775,-0.24965983629226685,-0.2514222264289856,-0.26618248224258423,-0.2633311152458191
